[2026-01-16T01:53:19.152Z] ACCESS: superadmin@ev.com | URL: /clinics | TokenRole: undefined
[2026-01-23T06:55:29.875Z] ACCESS: admin@ev-clinic.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-23T06:55:29.890Z] ACCESS: admin@ev-clinic.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-23T07:04:44.332Z] ACCESS: admin@ev-clinic.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-23T07:04:44.364Z] ACCESS: admin@ev-clinic.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-23T07:04:45.860Z] ACCESS: admin@ev-clinic.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-23T07:04:45.890Z] ACCESS: admin@ev-clinic.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-23T07:04:48.415Z] ACCESS: admin@ev-clinic.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-23T07:04:48.429Z] ACCESS: admin@ev-clinic.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-23T07:04:55.518Z] ACCESS: admin@ev-clinic.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-23T07:04:55.528Z] ACCESS: admin@ev-clinic.com | URL: /stats | TokenRole: ADMIN
[2026-01-23T07:04:55.565Z] ACCESS: admin@ev-clinic.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-23T07:04:55.569Z] ACCESS: admin@ev-clinic.com | URL: /stats | TokenRole: ADMIN
[2026-01-23T07:04:56.608Z] ACCESS: admin@ev-clinic.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-23T07:04:56.623Z] ACCESS: admin@ev-clinic.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-23T07:04:57.311Z] ACCESS: admin@ev-clinic.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-23T07:04:57.326Z] ACCESS: admin@ev-clinic.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-23T07:04:58.078Z] ACCESS: admin@ev-clinic.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-23T07:04:58.093Z] ACCESS: admin@ev-clinic.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-23T07:08:33.194Z] ACCESS: admin@ev-clinic.com | URL: / | TokenRole: ADMIN
[2026-01-23T07:08:33.202Z] ACCESS: admin@ev-clinic.com | URL: /notifications | TokenRole: ADMIN
[2026-01-23T07:08:33.208Z] ACCESS: admin@ev-clinic.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-23T07:08:33.275Z] ACCESS: admin@ev-clinic.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-23T07:08:33.303Z] ACCESS: admin@ev-clinic.com | URL: /staff | TokenRole: ADMIN
[2026-01-23T07:08:33.311Z] ACCESS: admin@ev-clinic.com | URL: /patients | TokenRole: ADMIN
[2026-01-23T07:08:33.319Z] ACCESS: admin@ev-clinic.com | URL: /booking-config | TokenRole: ADMIN
[2026-01-23T07:08:33.324Z] ACCESS: admin@ev-clinic.com | URL: /appointments | TokenRole: ADMIN
[2026-01-23T07:08:33.345Z] ACCESS: admin@ev-clinic.com | URL: /templates | TokenRole: ADMIN
[2026-01-23T07:08:33.363Z] ACCESS: admin@ev-clinic.com | URL: /invoices | TokenRole: ADMIN
[2026-01-23T07:09:04.358Z] LOGIN: superadmin@ev.com | role: SUPER_ADMIN
[2026-01-23T07:09:04.403Z] ACCESS: superadmin@ev.com | URL: /clinics | TokenRole: SUPER_ADMIN
[2026-01-23T07:09:04.423Z] ACCESS: superadmin@ev.com | URL: /staff | TokenRole: SUPER_ADMIN
[2026-01-23T07:09:04.426Z] ACCESS: superadmin@ev.com | URL: /clinics/my | TokenRole: SUPER_ADMIN
[2026-01-23T07:09:04.443Z] ACCESS: superadmin@ev.com | URL: /clinics/my | TokenRole: SUPER_ADMIN
[2026-01-23T07:09:04.464Z] ACCESS: superadmin@ev.com | URL: /alerts | TokenRole: SUPER_ADMIN
[2026-01-23T07:09:04.465Z] ACCESS: superadmin@ev.com | URL: /dashboard/stats | TokenRole: SUPER_ADMIN
[2026-01-23T07:09:04.479Z] ACCESS: superadmin@ev.com | URL: /alerts | TokenRole: SUPER_ADMIN
[2026-01-23T07:09:04.512Z] ACCESS: superadmin@ev.com | URL: /dashboard/stats | TokenRole: SUPER_ADMIN
[2026-01-23T07:09:05.962Z] ACCESS: superadmin@ev.com | URL: /clinics/my | TokenRole: SUPER_ADMIN
[2026-01-23T07:09:05.980Z] ACCESS: superadmin@ev.com | URL: /clinics/my | TokenRole: SUPER_ADMIN
[2026-01-23T07:09:06.898Z] ACCESS: superadmin@ev.com | URL: /clinics/my | TokenRole: SUPER_ADMIN
[2026-01-23T07:09:06.913Z] ACCESS: superadmin@ev.com | URL: /clinics/my | TokenRole: SUPER_ADMIN
[2026-01-23T07:09:08.155Z] ACCESS: superadmin@ev.com | URL: /clinics/my | TokenRole: SUPER_ADMIN
[2026-01-23T07:09:08.168Z] ACCESS: superadmin@ev.com | URL: /clinics/my | TokenRole: SUPER_ADMIN
[2026-01-23T07:09:20.440Z] ACCESS: superadmin@ev.com | URL: /clinics/my | TokenRole: SUPER_ADMIN
[2026-01-23T07:09:20.454Z] ACCESS: superadmin@ev.com | URL: /dashboard/stats | TokenRole: SUPER_ADMIN
[2026-01-23T07:09:20.461Z] ACCESS: superadmin@ev.com | URL: /alerts | TokenRole: SUPER_ADMIN
[2026-01-23T07:09:20.473Z] ACCESS: superadmin@ev.com | URL: /clinics/my | TokenRole: SUPER_ADMIN
[2026-01-23T07:09:20.475Z] ACCESS: superadmin@ev.com | URL: /alerts | TokenRole: SUPER_ADMIN
[2026-01-23T07:09:20.486Z] ACCESS: superadmin@ev.com | URL: /dashboard/stats | TokenRole: SUPER_ADMIN
[2026-01-23T07:09:23.635Z] ACCESS: superadmin@ev.com | URL: /clinics/my | TokenRole: SUPER_ADMIN
[2026-01-23T07:09:23.662Z] ACCESS: superadmin@ev.com | URL: /clinics/my | TokenRole: SUPER_ADMIN
[2026-01-23T07:09:23.668Z] ACCESS: superadmin@ev.com | URL: /audit-logs? | TokenRole: SUPER_ADMIN
[2026-01-23T07:09:23.707Z] ACCESS: superadmin@ev.com | URL: /audit-logs? | TokenRole: SUPER_ADMIN
[2026-01-23T07:09:31.375Z] ACCESS: superadmin@ev.com | URL: /clinics/my | TokenRole: SUPER_ADMIN
[2026-01-23T07:09:31.390Z] ACCESS: superadmin@ev.com | URL: /clinics/my | TokenRole: SUPER_ADMIN
[2026-01-23T07:09:31.401Z] ACCESS: superadmin@ev.com | URL: /settings | TokenRole: SUPER_ADMIN
[2026-01-23T07:09:31.413Z] ACCESS: superadmin@ev.com | URL: /system/storage | TokenRole: SUPER_ADMIN
[2026-01-23T07:09:31.420Z] ACCESS: superadmin@ev.com | URL: /settings | TokenRole: SUPER_ADMIN
[2026-01-23T07:09:31.432Z] ACCESS: superadmin@ev.com | URL: /system/storage | TokenRole: SUPER_ADMIN
[2026-01-23T07:11:19.685Z] LOGIN: admin@ev-clinic.com | role: ADMIN
[2026-01-23T07:11:19.721Z] ACCESS: admin@ev-clinic.com | URL: /select-clinic | TokenRole: ADMIN
[2026-01-23T07:11:19.744Z] ACCESS: admin@ev-clinic.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-23T07:11:19.794Z] ACCESS: admin@ev-clinic.com | URL: / | TokenRole: ADMIN
[2026-01-23T07:11:19.800Z] ACCESS: admin@ev-clinic.com | URL: /notifications | TokenRole: ADMIN
[2026-01-23T07:11:19.819Z] ACCESS: admin@ev-clinic.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-23T07:11:19.860Z] ACCESS: admin@ev-clinic.com | URL: /stats | TokenRole: ADMIN
[2026-01-23T07:11:19.871Z] ACCESS: admin@ev-clinic.com | URL: /appointments | TokenRole: ADMIN
[2026-01-23T07:11:19.879Z] ACCESS: admin@ev-clinic.com | URL: /staff | TokenRole: ADMIN
[2026-01-23T07:11:19.881Z] ACCESS: admin@ev-clinic.com | URL: /invoices | TokenRole: ADMIN
[2026-01-23T07:11:19.884Z] ACCESS: admin@ev-clinic.com | URL: /patients | TokenRole: ADMIN
[2026-01-23T07:11:19.891Z] ACCESS: admin@ev-clinic.com | URL: /templates | TokenRole: ADMIN
[2026-01-23T07:11:19.920Z] ACCESS: admin@ev-clinic.com | URL: /booking-config | TokenRole: ADMIN
[2026-01-23T07:11:19.924Z] ACCESS: admin@ev-clinic.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-23T07:11:19.927Z] ACCESS: admin@ev-clinic.com | URL: /stats | TokenRole: ADMIN
[2026-01-23T07:11:21.895Z] ACCESS: admin@ev-clinic.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-23T07:11:21.906Z] ACCESS: admin@ev-clinic.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-23T07:11:22.839Z] ACCESS: admin@ev-clinic.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-23T07:11:22.856Z] ACCESS: admin@ev-clinic.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-23T07:11:23.830Z] ACCESS: admin@ev-clinic.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-23T07:11:23.844Z] ACCESS: admin@ev-clinic.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-23T07:11:31.294Z] LOGIN: doctor@ev-clinic.com | role: DOCTOR
[2026-01-23T07:11:31.308Z] ACCESS: doctor@ev-clinic.com | URL: /select-clinic | TokenRole: DOCTOR
[2026-01-23T07:11:31.325Z] ACCESS: doctor@ev-clinic.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-23T07:11:31.350Z] ACCESS: doctor@ev-clinic.com | URL: / | TokenRole: DOCTOR
[2026-01-23T07:11:31.358Z] ACCESS: doctor@ev-clinic.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-23T07:11:31.360Z] ACCESS: doctor@ev-clinic.com | URL: /notifications | TokenRole: DOCTOR
[2026-01-23T07:11:31.395Z] ACCESS: doctor@ev-clinic.com | URL: /stats | TokenRole: DOCTOR
[2026-01-23T07:11:31.396Z] ACCESS: doctor@ev-clinic.com | URL: /activities | TokenRole: DOCTOR
[2026-01-23T07:11:31.397Z] ACCESS: doctor@ev-clinic.com | URL: /queue | TokenRole: DOCTOR
[2026-01-23T07:11:31.399Z] ACCESS: doctor@ev-clinic.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-23T07:11:31.413Z] ACCESS: doctor@ev-clinic.com | URL: /templates | TokenRole: DOCTOR
[2026-01-23T07:11:31.417Z] ACCESS: doctor@ev-clinic.com | URL: /patients | TokenRole: DOCTOR
[2026-01-23T07:11:31.436Z] ACCESS: doctor@ev-clinic.com | URL: /activities | TokenRole: DOCTOR
[2026-01-23T07:11:31.441Z] ACCESS: doctor@ev-clinic.com | URL: /stats | TokenRole: DOCTOR
[2026-01-23T07:11:31.446Z] ACCESS: doctor@ev-clinic.com | URL: /queue | TokenRole: DOCTOR
[2026-01-23T07:11:34.009Z] ACCESS: doctor@ev-clinic.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-23T07:11:34.026Z] ACCESS: doctor@ev-clinic.com | URL: /patients | TokenRole: DOCTOR
[2026-01-23T07:11:34.030Z] ACCESS: doctor@ev-clinic.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-23T07:11:34.048Z] ACCESS: doctor@ev-clinic.com | URL: /patients | TokenRole: DOCTOR
[2026-01-23T07:11:38.158Z] LOGIN: reception@ev-clinic.com | role: RECEPTIONIST
[2026-01-23T07:11:38.172Z] ACCESS: reception@ev-clinic.com | URL: /select-clinic | TokenRole: RECEPTIONIST
[2026-01-23T07:11:38.184Z] ACCESS: reception@ev-clinic.com | URL: /clinics/my | TokenRole: RECEPTIONIST
[2026-01-23T07:11:38.208Z] ACCESS: reception@ev-clinic.com | URL: / | TokenRole: RECEPTIONIST
[2026-01-23T07:11:38.211Z] ACCESS: reception@ev-clinic.com | URL: /notifications | TokenRole: RECEPTIONIST
[2026-01-23T07:11:38.219Z] ACCESS: reception@ev-clinic.com | URL: /clinics/my | TokenRole: RECEPTIONIST
[2026-01-23T07:11:38.240Z] ACCESS: reception@ev-clinic.com | URL: /clinics/my | TokenRole: RECEPTIONIST
[2026-01-23T07:11:38.244Z] ACCESS: reception@ev-clinic.com | URL: /patients | TokenRole: RECEPTIONIST
[2026-01-23T07:11:38.247Z] ACCESS: reception@ev-clinic.com | URL: /appointments | TokenRole: RECEPTIONIST
[2026-01-23T07:11:38.249Z] ACCESS: reception@ev-clinic.com | URL: /invoices | TokenRole: RECEPTIONIST
[2026-01-23T07:11:38.253Z] ACCESS: reception@ev-clinic.com | URL: /staff | TokenRole: RECEPTIONIST
[2026-01-23T07:11:38.288Z] ACCESS: reception@ev-clinic.com | URL: /activities | TokenRole: RECEPTIONIST
[2026-01-23T07:11:38.303Z] ACCESS: reception@ev-clinic.com | URL: /stats | TokenRole: RECEPTIONIST
[2026-01-23T07:11:38.319Z] ACCESS: reception@ev-clinic.com | URL: /activities | TokenRole: RECEPTIONIST
[2026-01-23T07:11:38.324Z] ACCESS: reception@ev-clinic.com | URL: /stats | TokenRole: RECEPTIONIST
[2026-01-23T07:11:44.162Z] LOGIN: pharmacy@ev-clinic.com | role: PHARMACY
[2026-01-23T07:11:44.176Z] ACCESS: pharmacy@ev-clinic.com | URL: /select-clinic | TokenRole: PHARMACY
[2026-01-23T07:11:44.190Z] ACCESS: pharmacy@ev-clinic.com | URL: /clinics/my | TokenRole: PHARMACY
[2026-01-23T07:11:44.223Z] ACCESS: pharmacy@ev-clinic.com | URL: / | TokenRole: PHARMACY
[2026-01-23T07:11:44.226Z] ACCESS: pharmacy@ev-clinic.com | URL: /notifications | TokenRole: PHARMACY
[2026-01-23T07:13:36.519Z] LOGIN: superadmin@ev.com | role: SUPER_ADMIN
[2026-01-23T07:13:36.573Z] ACCESS: superadmin@ev.com | URL: /clinics | TokenRole: SUPER_ADMIN
[2026-01-23T07:13:36.580Z] ACCESS: superadmin@ev.com | URL: /staff | TokenRole: SUPER_ADMIN
[2026-01-23T07:13:36.596Z] ACCESS: superadmin@ev.com | URL: /clinics/my | TokenRole: SUPER_ADMIN
[2026-01-23T07:13:36.615Z] ACCESS: superadmin@ev.com | URL: /clinics/my | TokenRole: SUPER_ADMIN
[2026-01-23T07:13:36.619Z] ACCESS: superadmin@ev.com | URL: /dashboard/stats | TokenRole: SUPER_ADMIN
[2026-01-23T07:13:36.624Z] ACCESS: superadmin@ev.com | URL: /alerts | TokenRole: SUPER_ADMIN
[2026-01-23T07:13:36.643Z] ACCESS: superadmin@ev.com | URL: /alerts | TokenRole: SUPER_ADMIN
[2026-01-23T07:13:36.658Z] ACCESS: superadmin@ev.com | URL: /dashboard/stats | TokenRole: SUPER_ADMIN
[2026-01-23T07:13:44.917Z] ACCESS: superadmin@ev.com | URL: /clinics/my | TokenRole: SUPER_ADMIN
[2026-01-23T07:13:44.934Z] ACCESS: superadmin@ev.com | URL: /clinics/my | TokenRole: SUPER_ADMIN
[2026-01-23T07:13:48.181Z] ACCESS: superadmin@ev.com | URL: /clinics/my | TokenRole: SUPER_ADMIN
[2026-01-23T07:13:48.195Z] ACCESS: superadmin@ev.com | URL: /clinics/my | TokenRole: SUPER_ADMIN
[2026-01-23T07:13:51.364Z] ACCESS: superadmin@ev.com | URL: /clinics/my | TokenRole: SUPER_ADMIN
[2026-01-23T07:13:51.388Z] ACCESS: superadmin@ev.com | URL: /clinics/my | TokenRole: SUPER_ADMIN
[2026-01-23T07:14:20.374Z] LOGIN: superadmin@ev.com | role: SUPER_ADMIN
[2026-01-23T07:14:20.424Z] ACCESS: superadmin@ev.com | URL: /clinics | TokenRole: SUPER_ADMIN
[2026-01-23T07:14:20.433Z] ACCESS: superadmin@ev.com | URL: /staff | TokenRole: SUPER_ADMIN
[2026-01-23T07:14:20.441Z] ACCESS: superadmin@ev.com | URL: /clinics/my | TokenRole: SUPER_ADMIN
[2026-01-23T07:14:20.470Z] ACCESS: superadmin@ev.com | URL: /dashboard/stats | TokenRole: SUPER_ADMIN
[2026-01-23T07:14:20.475Z] ACCESS: superadmin@ev.com | URL: /alerts | TokenRole: SUPER_ADMIN
[2026-01-23T07:14:20.516Z] ACCESS: superadmin@ev.com | URL: /clinics/my | TokenRole: SUPER_ADMIN
[2026-01-23T07:14:20.525Z] ACCESS: superadmin@ev.com | URL: /alerts | TokenRole: SUPER_ADMIN
[2026-01-23T07:14:20.553Z] ACCESS: superadmin@ev.com | URL: /dashboard/stats | TokenRole: SUPER_ADMIN
[2026-01-23T07:14:22.764Z] ACCESS: superadmin@ev.com | URL: /clinics/my | TokenRole: SUPER_ADMIN
[2026-01-23T07:14:22.780Z] ACCESS: superadmin@ev.com | URL: /clinics/my | TokenRole: SUPER_ADMIN
[2026-01-23T07:14:40.786Z] ACCESS: superadmin@ev.com | URL: /clinics/my | TokenRole: SUPER_ADMIN
[2026-01-23T07:14:40.801Z] ACCESS: superadmin@ev.com | URL: /clinics/my | TokenRole: SUPER_ADMIN
[2026-01-23T07:14:42.911Z] ACCESS: superadmin@ev.com | URL: /clinics/my | TokenRole: SUPER_ADMIN
[2026-01-23T07:14:42.922Z] ACCESS: superadmin@ev.com | URL: /clinics/my | TokenRole: SUPER_ADMIN
[2026-01-23T07:14:44.871Z] ACCESS: superadmin@ev.com | URL: /clinics/my | TokenRole: SUPER_ADMIN
[2026-01-23T07:14:44.892Z] ACCESS: superadmin@ev.com | URL: /clinics/my | TokenRole: SUPER_ADMIN
[2026-01-23T07:14:57.675Z] ACCESS: superadmin@ev.com | URL: /impersonate/clinic | TokenRole: SUPER_ADMIN
[2026-01-23T07:14:57.832Z] ACCESS: admin@ev-clinic.com | URL: / | TokenRole: ADMIN
[2026-01-23T07:14:57.843Z] ACCESS: admin@ev-clinic.com | URL: /notifications | TokenRole: ADMIN
[2026-01-23T07:14:58.329Z] ACCESS: admin@ev-clinic.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-23T07:14:58.345Z] ACCESS: admin@ev-clinic.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-23T07:14:58.376Z] ACCESS: admin@ev-clinic.com | URL: / | TokenRole: ADMIN
[2026-01-23T07:14:58.381Z] ACCESS: admin@ev-clinic.com | URL: /notifications | TokenRole: ADMIN
[2026-01-23T07:14:58.384Z] ACCESS: admin@ev-clinic.com | URL: /stats | TokenRole: ADMIN
[2026-01-23T07:14:58.428Z] ACCESS: admin@ev-clinic.com | URL: /stats | TokenRole: ADMIN
[2026-01-23T07:14:58.434Z] ACCESS: admin@ev-clinic.com | URL: /staff | TokenRole: ADMIN
[2026-01-23T07:14:58.445Z] ACCESS: admin@ev-clinic.com | URL: /patients | TokenRole: ADMIN
[2026-01-23T07:14:58.456Z] ACCESS: admin@ev-clinic.com | URL: /appointments | TokenRole: ADMIN
[2026-01-23T07:14:58.461Z] ACCESS: admin@ev-clinic.com | URL: /templates | TokenRole: ADMIN
[2026-01-23T07:14:58.481Z] ACCESS: admin@ev-clinic.com | URL: /invoices | TokenRole: ADMIN
[2026-01-23T07:14:58.536Z] ACCESS: admin@ev-clinic.com | URL: /booking-config | TokenRole: ADMIN
[2026-01-23T07:15:09.040Z] LOGIN: admin@ev-clinic.com | role: ADMIN
[2026-01-23T07:15:09.055Z] ACCESS: admin@ev-clinic.com | URL: /select-clinic | TokenRole: ADMIN
[2026-01-23T07:15:09.073Z] ACCESS: admin@ev-clinic.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-23T07:15:09.100Z] ACCESS: admin@ev-clinic.com | URL: / | TokenRole: ADMIN
[2026-01-23T07:15:09.107Z] ACCESS: admin@ev-clinic.com | URL: /notifications | TokenRole: ADMIN
[2026-01-23T07:15:09.130Z] ACCESS: admin@ev-clinic.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-23T07:15:09.136Z] ACCESS: admin@ev-clinic.com | URL: /stats | TokenRole: ADMIN
[2026-01-23T07:15:09.163Z] ACCESS: admin@ev-clinic.com | URL: /staff | TokenRole: ADMIN
[2026-01-23T07:15:09.165Z] ACCESS: admin@ev-clinic.com | URL: /patients | TokenRole: ADMIN
[2026-01-23T07:15:09.167Z] ACCESS: admin@ev-clinic.com | URL: /appointments | TokenRole: ADMIN
[2026-01-23T07:15:09.168Z] ACCESS: admin@ev-clinic.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-23T07:15:09.172Z] ACCESS: admin@ev-clinic.com | URL: /invoices | TokenRole: ADMIN
[2026-01-23T07:15:09.174Z] ACCESS: admin@ev-clinic.com | URL: /templates | TokenRole: ADMIN
[2026-01-23T07:15:09.200Z] ACCESS: admin@ev-clinic.com | URL: /booking-config | TokenRole: ADMIN
[2026-01-23T07:15:09.202Z] ACCESS: admin@ev-clinic.com | URL: /stats | TokenRole: ADMIN
[2026-01-23T07:15:11.707Z] ACCESS: admin@ev-clinic.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-23T07:15:11.722Z] ACCESS: admin@ev-clinic.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-23T07:16:00.225Z] LOGIN: doctor@ev-clinic.com | role: DOCTOR
[2026-01-23T07:16:00.239Z] ACCESS: doctor@ev-clinic.com | URL: /select-clinic | TokenRole: DOCTOR
[2026-01-23T07:16:00.256Z] ACCESS: doctor@ev-clinic.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-23T07:16:00.287Z] ACCESS: doctor@ev-clinic.com | URL: / | TokenRole: DOCTOR
[2026-01-23T07:16:00.291Z] ACCESS: doctor@ev-clinic.com | URL: /notifications | TokenRole: DOCTOR
[2026-01-23T07:16:00.298Z] ACCESS: doctor@ev-clinic.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-23T07:16:00.319Z] ACCESS: doctor@ev-clinic.com | URL: /queue | TokenRole: DOCTOR
[2026-01-23T07:16:00.324Z] ACCESS: doctor@ev-clinic.com | URL: /stats | TokenRole: DOCTOR
[2026-01-23T07:16:00.326Z] ACCESS: doctor@ev-clinic.com | URL: /activities | TokenRole: DOCTOR
[2026-01-23T07:16:00.330Z] ACCESS: doctor@ev-clinic.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-23T07:16:00.337Z] ACCESS: doctor@ev-clinic.com | URL: /templates | TokenRole: DOCTOR
[2026-01-23T07:16:00.345Z] ACCESS: doctor@ev-clinic.com | URL: /patients | TokenRole: DOCTOR
[2026-01-23T07:16:00.361Z] ACCESS: doctor@ev-clinic.com | URL: /queue | TokenRole: DOCTOR
[2026-01-23T07:16:00.362Z] ACCESS: doctor@ev-clinic.com | URL: /activities | TokenRole: DOCTOR
[2026-01-23T07:16:00.363Z] ACCESS: doctor@ev-clinic.com | URL: /stats | TokenRole: DOCTOR
[2026-01-23T07:16:02.993Z] ACCESS: doctor@ev-clinic.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-23T07:16:03.009Z] ACCESS: doctor@ev-clinic.com | URL: /patients | TokenRole: DOCTOR
[2026-01-23T07:16:03.033Z] ACCESS: doctor@ev-clinic.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-23T07:16:03.041Z] ACCESS: doctor@ev-clinic.com | URL: /patients | TokenRole: DOCTOR
[2026-01-23T07:16:04.446Z] ACCESS: doctor@ev-clinic.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-23T07:16:04.467Z] ACCESS: doctor@ev-clinic.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-23T07:16:04.469Z] ACCESS: doctor@ev-clinic.com | URL: /responses | TokenRole: DOCTOR
[2026-01-23T07:16:04.500Z] ACCESS: doctor@ev-clinic.com | URL: /responses | TokenRole: DOCTOR
[2026-01-23T07:16:04.510Z] ACCESS: doctor@ev-clinic.com | URL: /responses | TokenRole: DOCTOR
[2026-01-23T07:16:04.518Z] ACCESS: doctor@ev-clinic.com | URL: /responses | TokenRole: DOCTOR
[2026-01-23T07:16:12.305Z] ACCESS: doctor@ev-clinic.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-23T07:16:12.321Z] ACCESS: doctor@ev-clinic.com | URL: /patients | TokenRole: DOCTOR
[2026-01-23T07:16:12.330Z] ACCESS: doctor@ev-clinic.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-23T07:16:12.341Z] ACCESS: doctor@ev-clinic.com | URL: /patients | TokenRole: DOCTOR
[2026-01-23T07:16:14.782Z] ACCESS: doctor@ev-clinic.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-23T07:16:14.807Z] ACCESS: doctor@ev-clinic.com | URL: /stats | TokenRole: DOCTOR
[2026-01-23T07:16:14.810Z] ACCESS: doctor@ev-clinic.com | URL: /activities | TokenRole: DOCTOR
[2026-01-23T07:16:14.813Z] ACCESS: doctor@ev-clinic.com | URL: /queue | TokenRole: DOCTOR
[2026-01-23T07:16:14.816Z] ACCESS: doctor@ev-clinic.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-23T07:16:14.840Z] ACCESS: doctor@ev-clinic.com | URL: /stats | TokenRole: DOCTOR
[2026-01-23T07:16:14.845Z] ACCESS: doctor@ev-clinic.com | URL: /activities | TokenRole: DOCTOR
[2026-01-23T07:16:14.846Z] ACCESS: doctor@ev-clinic.com | URL: /queue | TokenRole: DOCTOR
[2026-01-23T07:16:18.621Z] ACCESS: doctor@ev-clinic.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-23T07:16:18.636Z] ACCESS: doctor@ev-clinic.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-23T07:16:21.195Z] ACCESS: doctor@ev-clinic.com | URL: /stats | TokenRole: DOCTOR
[2026-01-23T07:16:21.200Z] ACCESS: doctor@ev-clinic.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-23T07:16:21.202Z] ACCESS: doctor@ev-clinic.com | URL: /activities | TokenRole: DOCTOR
[2026-01-23T07:16:21.207Z] ACCESS: doctor@ev-clinic.com | URL: /queue | TokenRole: DOCTOR
[2026-01-23T07:16:21.233Z] ACCESS: doctor@ev-clinic.com | URL: /activities | TokenRole: DOCTOR
[2026-01-23T07:16:21.242Z] ACCESS: doctor@ev-clinic.com | URL: /queue | TokenRole: DOCTOR
[2026-01-23T07:16:21.243Z] ACCESS: doctor@ev-clinic.com | URL: /stats | TokenRole: DOCTOR
[2026-01-23T07:16:21.244Z] ACCESS: doctor@ev-clinic.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-23T07:23:29.239Z] LOGIN: superadmin@ev.com | role: SUPER_ADMIN
[2026-01-23T07:23:29.325Z] ACCESS: superadmin@ev.com | URL: /clinics | TokenRole: SUPER_ADMIN
[2026-01-23T07:23:29.335Z] ACCESS: superadmin@ev.com | URL: /staff | TokenRole: SUPER_ADMIN
[2026-01-23T07:23:29.368Z] ACCESS: superadmin@ev.com | URL: /clinics/my | TokenRole: SUPER_ADMIN
[2026-01-23T07:23:29.389Z] ACCESS: superadmin@ev.com | URL: /clinics/my | TokenRole: SUPER_ADMIN
[2026-01-23T07:23:29.420Z] ACCESS: superadmin@ev.com | URL: /dashboard/stats | TokenRole: SUPER_ADMIN
[2026-01-23T07:23:29.428Z] ACCESS: superadmin@ev.com | URL: /alerts | TokenRole: SUPER_ADMIN
[2026-01-23T07:23:29.449Z] ACCESS: superadmin@ev.com | URL: /alerts | TokenRole: SUPER_ADMIN
[2026-01-23T07:23:29.477Z] ACCESS: superadmin@ev.com | URL: /dashboard/stats | TokenRole: SUPER_ADMIN
